snid,label_name,label_id,sim_z,z_peak_flux,r_mean_flux,peak_color_g_minus_r,i_peak_flux,peak_color_r_minus_i,peak_color_i_minus_z,g_mean_flux,r_peak_flux,z_std_flux,i_amplitude,i_std_flux,time_span,z_time_of_peak,i_time_of_peak,r_time_of_peak,r_std_flux
1049,Ib,0,0.4459,1.4634176212084806,1.1769686122051408,0.26468188860821074,1.507180977260241,0.8427235880632178,0.037744419445025254,0.6388219222193927,1.368472838440362,0.7317848843509527,0.36548798489089973,0.22010808804005513,23.860000000000582,20.37592362309964,8.972999999998137,0.0,0.8496303713449271
1056,Ia,1,0.817,1.4765491425226709,1.0675450832943634,1.757659447370764,1.5089335260500327,0.7912428989109727,0.041830709480159316,-0.12166925204345268,1.2387985627139169,0.7614379813932586,1.2247919564926815,0.8762111972392309,29.95300000000134,17.986440641097214,13.0,12.00800000000163,0.6658255245045477
1089,IIn,0,0.7569,1.4686969279628903,1.0941478205609523,-0.09010305274512008,1.3049211619008918,0.26230467371263255,0.06413919292470685,1.2056283431409869,1.2089785172762535,0.7819641434149944,1.0648696250598064,0.6491563488768601,40.0,18.454952188313918,21.014999999999418,6.086000000002969,0.5401488427865935
1150,II,0,0.9354,1.5002676131249788,1.3555272302114223,0.7444122994507513,1.7418603940652635,0.23212105708475847,0.025642960945717854,0.6196117973498902,1.5994463757252757,0.7846185537647071,1.6260322478290188,1.0880359579957608,127.90699999999924,20.044191243804363,52.09000000000378,0.0,0.9354959594213869
1152,II,0,0.5606,1.4921562973576785,1.375846436309156,-0.7570974089157428,1.5905074620085833,0.1844059041401776,0.030179337283091703,1.6694098672877828,1.4517864355242902,0.7522560032087514,1.2884728005997825,0.950645462919316,17.034999999996217,21.039136408600147,0.01599999999598367,4.0899999999965075,0.6305548380132636
1153,Ia,1,0.8566,1.4860010691314287,1.0243976974449442,0.5069953709277787,1.5074510609019698,0.8236274020661605,0.050959090553544265,0.17084171471448847,1.2657609167176105,0.7558098126288747,1.333850145102545,0.9035404113159583,111.75400000000081,17.68369197121851,21.909999999996217,13.988999999994121,0.7035467805523198
1160,IIn,0,0.8168,1.4815276971104188,1.3959085573413816,0.19404930348141786,1.518118947143153,-0.055834935893737225,0.04153680041385826,1.3642695038359158,1.478999131673357,0.7717101967437154,1.2407987711173312,0.8241603044969263,38.957000000002154,18.463220973804667,7.993000000002212,7.985000000000582,0.634652063899749
1186,Ia,1,0.3698,1.4876420698308823,1.898396045930009,0.8162290640410117,2.129689892199301,0.1380229195415744,0.01734696223955435,1.688983090121954,2.0770043267933502,0.741266327375419,2.0425361367221435,1.5757598622513458,30.97200000000157,18.682692656096147,17.010999999998603,16.031000000002678,1.5247265890553745
1253,II,0,0.5786,1.478902187292671,1.2314727762646676,0.7624302435476709,1.5125509929042107,0.3521131479331425,0.054070696133173377,0.6934031953721437,1.3653007486379873,0.8096662447376975,1.3639690449788393,0.9342728550103121,68.86699999999837,18.604725330197525,17.862999999997555,11.855999999999767,0.7699208557683224
1292,II,0,0.3501,1.4665308788160434,1.2767803231514145,0.059802592684068956,1.70372115992702,0.2412691563825629,0.07045962415168219,1.4634450317704277,1.5520595341878844,0.7729972514187239,1.6500548398717485,1.2134663676873976,67.05099999999948,18.565399029500963,0.031000000002677552,2.139999999999418,1.015802947830607
1362,II,0,0.6246,1.467573447358227,1.009578360794542,0.08264626169658972,1.2648178230095364,0.3129352845489516,0.06887247499872616,0.9798669225649028,1.0831441431430522,0.7887035960862915,1.0140162292583639,0.6652206446949599,89.93399999999383,20.878300322793685,39.10599999999977,0.01599999999598367,0.39045001711324173
1485,II,0,0.6917,1.470350910940882,1.3189393915606702,-0.1759889384789333,1.4068806700491248,-0.294009926803781,0.03583881784123875,1.4412236742426126,1.4407517004791854,0.7458790409569852,1.0877814178095424,0.7879771525426954,35.97200000000157,21.26827085031489,16.014999999999418,7.995999999999185,0.7108068866671448
1537,Ib,0,0.3367,1.4808893844794242,1.2314623084366687,1.2180922820017956,1.5561818466529111,0.3888977885860887,0.06094455317003957,0.9416108021536338,1.4337698339248657,0.788545111193015,1.351603072419129,1.0050814175496319,52.957000000002154,18.743099661505028,16.042999999997846,16.00800000000163,0.9099082199269414
1558,II,0,0.9951,1.4800808169230575,1.3900318402331404,0.2858765747054234,1.31492005599242,-0.4685493346548944,0.04510149532459287,0.8150395272923359,1.4821586954112764,0.7779825817719519,0.8293037728310249,0.4534840159655343,112.73099999999977,18.414667886472163,70.83599999999569,47.879000000000815,0.7542427377098515
1659,Ia,1,0.6626,1.4855575337161575,1.2784426262247028,1.9694517995071246,1.3993275321586789,0.03404234020106595,0.0279000924190649,0.34680920040590146,1.4452927694259718,0.7801622295972283,1.1649473726218416,0.7926597361055324,45.9800000000032,20.19267218573857,45.9800000000032,8.010999999998603,0.8765376487818776
1670,II,0,0.7428,1.4670541431790642,1.2251800081776831,-0.12954758974269673,1.475816413031318,0.25718031694523685,0.03694222634936177,0.32739299536292943,1.2828486028346449,0.7626939110091868,1.1981069988734014,0.8690853530106498,90.86000000000058,18.84303397764023,13.917999999997846,0.0,0.5295586730211631
1695,II,0,0.5689,1.4932070430778384,1.4299315349927837,0.5502785893315368,1.6424645202421213,-0.05510530083655576,0.02248615673873134,1.2567954303497366,1.783760695743924,0.7781890419492686,1.5372396493810405,1.0553774660495445,119.87900000000081,19.17828080350178,31.098000000005413,12.88300000000163,1.0910428653714583
1729,Ia,1,1.0077,1.4903523668849936,0.7133225049870277,2.385515104760178,1.2619761913978127,1.209690026661222,0.03861438673572948,-0.3115101640835335,0.7133225049870277,0.8010103252895476,1.0132586652835167,0.6507915559826563,11.042999999997846,19.886280849560126,1.0119999999951688,6.980999999999767,0.0
1747,Ic,0,0.3572,1.4685680551137603,1.3645858339952346,0.34614338433549807,1.632760888479439,0.3722078595156645,0.058074982078903006,1.2161281851048582,1.4889735247265081,0.7556616590092137,1.5560490884003821,1.0446617114944372,68.9059999999954,19.73931701523053,8.031999999999243,7.004000000000815,0.9183824054556207
1854,II,0,0.6452,1.4621066214733487,1.6039063364639503,0.09866691030546638,2.137670537236755,0.6554566972952627,0.041754576853608255,1.4823107076469382,1.73559889969818,0.7943856256038295,2.015946243657566,1.3075983528644972,127.93299999999726,18.100516769790172,59.112999999997555,51.08199999999488,0.9494448826412392
1865,II,0,0.4484,1.4947773428280848,1.367440636618193,0.15304017240506762,1.6053050461411094,0.005669653639554976,0.055481139505328465,1.4893959217271295,1.6227319651647192,0.800141262090672,1.4695274791870139,0.9421386518564884,116.03499999999622,19.139273324260962,47.00399999999354,9.964999999996508,1.0092236480260375
1870,Ib,0,1.036,1.4760455039215978,0.6198938448380548,-1.214076669836159,1.2397998184470986,0.43420370194636715,0.04373327443699656,0.738053280830116,1.2880255353883627,0.7812655667639015,0.14301480025409527,0.07736790528415659,57.07399999999325,19.727963937964617,57.07399999999325,9.964999999996508,0.8108035523958579
1927,II,0,1.0257,1.4874234834513032,1.0500315623684016,-0.775906119572563,1.3092041796704075,0.1782459318788523,0.07344829792882898,1.4138025167693515,1.1702617153949575,0.7762688457650337,0.9566485792052033,0.6595136726747011,38.945000000006985,21.836446567649396,38.945000000006985,13.015000000006694,0.6926099894534785
1936,II,0,1.0993,1.475984606533461,0.9374621667998578,-0.05531001381420489,1.2342641243787893,0.3807102755022613,0.04021202880121945,0.16681282691655452,1.118595365223762,0.8147721882537597,1.037705313135537,0.6212486291037994,27.042999999997846,18.515073662620765,13.764999999999418,15.754000000000815,0.5530437391146261
1977,II,0,0.515,1.4578355921270136,1.1969127457115925,-0.28240416483158665,1.3881012015705168,0.07739609828428125,0.048056359525007,1.4253711664389412,1.3517963068970236,0.755999636735362,1.1476763242410988,0.7388329136153609,74.03899999999703,20.52461939031677,8.019000000000233,10.254000000000815,0.7512237782399016
1986,II,0,0.5793,1.4796848556467814,1.0007810273534956,0.7088229830133568,1.2337573629655105,0.10115352901665527,0.06209339180163739,0.800510876894368,1.1395642661758498,0.7458099216850669,1.0174507295105362,0.6673026562781361,59.86699999999837,21.11600749509584,1.0469999999986612,8.00800000000163,0.495819333910096
2092,II,0,0.4252,1.4660431788920272,1.0796755777665206,-0.31445302298580086,1.308991029000164,0.015074096114336476,0.02850475979860989,1.2510817447005416,1.2780673308886625,0.751928678183652,0.9652017010259121,0.4968854990575817,106.97200000000157,19.679827358836917,18.027000000001863,5.24199999999837,0.660590040366754
2152,IIn,0,0.9238,1.4635323071526813,1.1602542914606386,0.18111707397310492,1.4562141553579888,-0.024636335883856508,0.05003138096311777,1.1226188476501089,1.3864989655506532,0.7693837462639841,1.3498018618715921,0.7495959373114316,86.93300000000454,20.394350125528188,15.93300000000454,7.9060000000026776,0.7177252894752761
2161,II,0,0.6796,1.467815676142137,1.0728990765179962,-1.0694705892014829,1.0740846890282438,-0.08920006995884477,0.024923857989614825,1.4770488662734738,1.1746411926604485,0.7452012331965701,1.102522888123654,0.7571057509894991,28.90299999999843,19.576430289297008,8.062999999994645,0.01999999999679858,0.6242610596008937
2166,Ia,1,0.7346,1.4803361232668328,1.1840349199492741,1.4868614952536925,1.5565437084835145,0.44827564245403195,0.040264980474841575,0.8107700112343635,1.3984608496082234,0.7335458938752986,1.4816289195075782,1.0156315442885717,69.8949999999968,19.786742948606893,21.86699999999837,21.847999999998137,0.8429315551239536
2180,II,0,0.8696,1.4999515284854064,0.13403359450108582,-2.344497280741608,1.0799044676667207,2.3307907805271237,0.022302632007024047,0.3915040837008214,0.45178643552429026,0.7790403577782742,0.0,0.0,30.002999999996973,17.808186805577893,0.0,1.9720000000015716,0.3091805688606555
2204,II,0,0.7915,1.4682290814077472,1.3343819372637225,0.6799219586247507,1.4409090820652177,-0.38354557902603775,0.05163418089012115,0.5841898294511253,1.5525465479556604,0.7787981196302224,1.1430148002540952,0.6876734715106705,142.85499999999593,21.880381901976477,41.08199999999488,67.06999999999971,0.9176749116270856
2279,Ic,0,0.7626,1.4978671291815444,0.9866125135204431,1.273442233713244,1.1726029312098598,0.21467914276446004,0.07038006158132726,-0.12091146915753988,1.1357685145678222,0.7878647555123134,1.004364371107751,0.6138255503724437,80.03899999999703,21.545322623123386,15.093000000000757,0.0,0.4915363261637351
2351,II,0,0.4399,1.466983225395999,1.3170181010481115,0.32292105161808576,1.429752280002408,-0.0407809220936276,0.05794404519767634,1.2452596669508074,1.4835872969688941,0.7823030580270439,1.0386201619497026,0.7043468148844723,33.97299999999814,18.957680267124434,14.944999999999709,3.9729999999981374,0.8416619002012616
2387,Ia,1,0.5384,1.45823180033149,1.4967913157000425,1.4203723243461617,1.7935110057928578,0.06357756275980687,0.0617124338816821,0.33131645762984524,1.8360074591255315,0.7790897231102557,1.7046651854545292,1.2211082776046451,89.05099999999948,18.840065369087586,7.00800000000163,0.0,1.3196227445417776
2420,IIn,0,0.9887,1.4965189384479578,1.1309766916056172,0.31191667006115525,1.17435059747938,-0.0830233550334386,0.037737380802959394,1.076980077401574,1.2172206556445189,0.7748261294637447,0.7326349675391957,0.46447687958225115,55.97300000000541,17.739635749127846,0.10900000000401633,0.0,0.5097613740796704
2457,Ic,0,0.3824,1.484455868197174,1.4474349165807363,1.5772340369881512,1.91803033678488,0.7238766665847229,0.0225150042451939,1.0120775995310152,1.6419695977020594,0.7684916341683473,1.8090881313463463,1.2936160952891511,103.93699999999808,18.46258628922801,20.135999999998603,12.984000000004016,0.9938116798173943
2542,Ia,1,0.5415,1.4847869992610976,1.4807155901220033,1.1392886897088887,1.9020573108084666,-0.09611304973035249,0.05469343290957214,1.3625955575488198,1.9425041061680808,0.8028214394854658,1.860134289662816,1.3537781699815432,115.83600000000297,19.63319088106541,13.082000000002154,11.976999999998952,1.4281203826776692
2551,Ib,0,0.562,1.4609696120241618,0.9811478539711305,0.5741725000378599,1.2304489213782739,0.40139685957214283,0.03754816946475555,0.851135995011574,1.1580607939366052,0.7699183667015461,1.0203612826477078,0.6728040055275157,58.90999999999622,20.41898820353812,16.097999999998137,8.023999999997613,0.5859469928077878
2553,II,0,0.3283,1.4844296951242937,1.5132489446229598,-0.011724839187154938,1.756788198768118,-0.11439372640168785,0.06002236490872771,1.5641184133835329,1.815378484965918,0.7941576610485296,1.6335694425540919,1.0239294036142768,90.86699999999837,20.591932914855395,21.06999999999971,0.006999999997788109,1.1733478363640422
2566,Ib,0,0.3939,1.4705922877403563,1.0964024605848433,1.8006804486000647,1.426023015689876,0.5342750731117333,0.056610799064267955,0.5175323787922774,1.2837533833325265,0.7992200251406534,1.240748878018086,0.8572833201846013,37.995999999999185,19.68611851085593,16.042999999997846,16.00800000000163,0.7435616267547722
2591,II,0,0.4692,1.4944562715631968,0.9287103384778075,0.3870015319558304,1.26030994579492,0.3504754676029559,0.03711893199148065,0.9030899869919435,1.1277525158329733,0.7687001602428518,1.035749837319661,0.5634447905172654,71.02700000000186,19.699435470848254,0.0,11.957000000002154,0.573360558691567
2598,Ia,1,0.3513,1.4925053691606966,1.8577267088187677,0.47368248855653516,2.225050696138049,0.11489860258133106,0.07372195803298408,1.752628827293625,2.182699903336043,0.7728361873162205,2.1608885161449742,1.6342277791963182,69.93799999999464,19.869779924112027,21.909999999996217,21.890999999995984,1.6802798637856515
2685,II,0,0.6435,1.457677763829655,1.0612576563308638,-1.0015305662134393,1.2851070295668119,0.16482128427077053,0.02553869725088988,1.4244732731953345,1.1798389280231867,0.7589252477932421,0.9805941557762202,0.6531210953932453,89.15999999999622,19.3816941526566,33.02300000000105,20.218999999997322,0.46558720196689013
2739,Ia,1,0.6215,1.5046220812282256,1.9262909868848634,1.2843076734148728,1.9994350498763298,-0.35837233666844015,0.07396393166656627,1.424064525417488,2.002079626393121,0.7940919261315276,1.902764143924086,1.5216138697658885,21.99600000000646,19.348167073410078,21.012000000002445,21.004000000000815,1.2327420627207368
2744,II,0,1.0554,1.4721077682002337,1.2437075866617906,0.14962131556288086,1.4014005407815442,-0.17083071075263967,0.048239473055589954,0.6300612313609166,1.4402792132355882,0.755923256145742,1.0737183503461227,0.6093121218800568,157.86699999999837,18.884453265267638,30.94499999999971,49.09399999999732,0.8425564693041558
2879,Ia,1,0.8402,1.4844094557671814,1.1945143418824673,3.673266261801303,1.492061604512599,0.6542564462643343,0.038622499643359585,-0.6508803750115102,1.2062860444124324,0.7642765442085097,0.8998205024270963,0.5849055524244025,13.953000000001339,19.69792897270517,13.953000000001339,0.0,0.15533603746506172
2889,II,0,0.5193,1.486830228769305,1.1849326385338261,0.7527354348828337,1.4655315569735499,0.34367640581521913,0.023751724101063423,1.000954398406458,1.3106933123433606,0.7819697212514057,1.1395642661758498,0.740059448404569,79.01200000000244,18.83453953426945,23.050999999999476,23.043000000005122,0.6698894782492664
2896,II,0,1.0746,1.4974431291715748,1.323237363088196,0.8272146255560793,1.4102709642521845,-0.10192166379908017,0.04976529754645212,0.4245288331873757,1.417471693203293,0.7802609315428871,1.2114409355786693,0.7774886057582532,96.84700000000157,19.018668282062883,68.9409999999989,22.79699999999866,0.7900221733219875
2974,II,0,0.4831,1.4651886956301918,1.1982170722441348,-0.42007988730272183,1.1931245983544616,-0.1942773787347177,0.041346742167825905,1.3983740861513563,1.3109056293761414,0.780305715418045,0.6683859166900001,0.36362408860808587,19.059000000001106,20.38926440822048,19.031000000002678,0.012000000002444722,0.5675193209534797
3095,Ia,1,0.7248,1.465716917290828,1.2633993313340022,-0.21633744803624536,1.6023855901051052,0.7315002551947464,0.023513507446139014,0.11429398703571085,1.351022852584124,0.758341360042732,1.458939861890326,1.0971259529957254,61.0309999999954,21.036786689340854,0.014999999999417923,0.0,0.7844292309195116
3134,Ia,1,0.931,1.4812391190850769,1.2248307772678726,0.1623753201431778,1.3554515201265174,0.29769767379893514,0.021003964691234403,1.0378645557743744,1.3546845539547285,0.7404811825094998,0.45024910831936116,0.2810333672477276,21.06699999999546,20.115120339640864,0.0,15.069999999999709,0.8355954600969503
3366,II,0,0.5074,1.507243728806072,1.2283746904219073,0.4779797933723096,1.5820633629117087,0.6638608169164173,0.0828541992603998,1.0511525224473812,1.3439990690571613,0.763504033800566,1.355643050220869,1.0135483160014214,67.02700000000186,19.99494272658675,13.929000000003725,0.0,0.7775633689483568
3394,II,0,0.4867,1.4913515089644398,1.0828571485964091,0.35412566645474464,1.2938043599193367,0.054832018216655676,0.013707516341225572,1.1195088240453202,1.2805783703680762,0.7616291200638997,1.111732856611098,0.700661580470283,82.03600000000006,19.963067210779855,4.105999999999767,11.985000000000582,0.7303368020842236
3475,Ic,0,0.3198,1.4947250341065552,1.3235591726928833,0.700048822489884,1.6982745766743677,0.26926275017498524,0.02556628484647693,1.2835273648616936,1.588159616383092,0.7461193195119215,1.6115958679471807,1.2003386249532926,76.90999999999622,21.164892141422577,14.948999999993248,14.93399999999383,1.1186989316323412
3522,II,0,0.5907,1.4745924740501233,0.9218814741317497,-0.3129932521988159,1.1598678470925667,0.3709783739291782,0.0403888045719845,1.0503604194782714,1.0230877669954452,0.7707802428865966,0.99056082999402,0.6210716356061898,66.03100000000268,19.345801435600634,6.086000000002969,8.043000000005122,0.40653580927460203
3644,II,0,0.2705,1.4828872547329408,1.9477277269633158,0.2081478961701606,2.1956229435869368,0.17746691858088318,0.05273677157059708,1.6121946361242063,2.1489109931093564,0.7917949241292582,2.1080573737838537,1.5099043953210012,109.8640000000014,19.691728833864776,29.879000000000815,27.860000000000582,1.4697361808808524
3655,II,0,0.9007,1.480112511945486,1.3247868190591954,1.7240374547451565,1.6662370958958044,-0.13126389371181482,0.0627323638193664,0.9322200138771191,1.668572269184558,0.777350220926048,1.4955443375464486,0.8332427904040994,119.90199999999459,18.72193055725916,44.00699999999779,50.85899999999674,0.9396001571466084
3746,Ia,1,0.4912,1.457272364584599,1.2719525529267308,1.6439854916788468,1.846275242412213,0.22247875886798474,0.05192666518978524,1.05279650896374,1.7420177471401384,0.7629201003244332,1.7959494989028033,1.2122448017416643,118.87099999999919,18.641497620529442,12.984000000004016,20.0,1.1980647865840102
3754,II,0,1.0153,1.4749212778402716,0.8432327780980095,0.8020620248738528,0.9651075858490559,0.34829987973329324,0.03991530005525846,-0.432629414631807,0.8432327780980095,0.7757571261653867,0.0,0.0,29.105999999999767,19.122476864222364,11.034999999996217,11.015999999995984,0.0
3776,Ia,1,0.92,1.493640549386485,1.4353266612544147,0.7648217211289163,1.7804613328617176,0.6352083641261929,0.04077639175195152,0.17983892802318668,1.5102768444173549,0.7457698232521606,1.5986810989071634,1.1251570790737517,53.082000000002154,17.953866837562884,2.0,0.0,0.743935527916119
3801,IIn,0,0.7113,1.497616121142551,1.1930689160052728,-0.04768209402749056,1.3479151865016914,-0.05917582123939372,0.040795257279609254,1.2272649753135765,1.388633969351789,0.7760919118118728,1.1688509037095542,0.6790704878192629,86.96899999999732,21.609942534996502,7.932999999997264,15.930000000000291,0.7523823820092782
3809,II,0,1.0263,1.4759312681497658,1.272443235040835,0.8143947731868966,1.365862215402555,-0.10806989017926613,0.0362941129294213,1.0916669575956846,1.4276483711869326,0.8034879977446364,0.9122220565324154,0.545301224068811,132.76900000000023,20.09112153419613,45.80800000000454,28.80000000000291,0.7856694966987884
3931,Ib,0,0.7163,1.4674697779610852,1.2564772062416767,0.5931301574496718,1.594282028811806,0.6165987210533055,0.06032632239955349,-0.6546350184125305,1.4465371670736438,0.7731000345887671,1.3960248966085933,0.9475155484598269,51.0109999999986,20.09610258342538,4.99199999999837,14.206999999994878,0.8505597159114491
4042,II,0,0.4751,1.4854233789019708,1.4826592406833352,-0.122652397183603,1.5558196830611912,-0.1622264384898989,0.05876743400150665,1.5609422722781965,1.6286953827140234,0.7311651371989012,1.2380461031287955,0.8853420309179928,29.007999999994354,19.66959226104482,0.01599999999598367,0.007999999994353857,0.9266666454833913
4050,Ib,0,0.4919,1.491769106774569,0.9728967844365444,2.181577908325783,1.3439990690571613,0.4629065284893685,0.06342338121610869,-0.4762638837502438,1.1417632302757879,0.774595676936339,0.9675479762188619,0.6849504855344158,51.862999999997555,21.380267053014748,12.984000000004016,14.86699999999837,0.6089627950330453
4052,II,0,0.9493,1.4804036247204626,1.3753112946688917,0.8538014893118113,1.4511721575125398,-0.4260632651655452,0.050047286822986634,1.0956504714907753,1.5584685625237948,0.7921799787422936,1.293141483450931,0.7128564039709155,161.8359999999957,18.637694317624245,41.0309999999954,48.02799999999843,0.9536351353320512
4123,II,0,0.8638,1.4748339212408033,1.261441719437128,1.3526714072128407,1.5654936298688624,0.1329466160581608,0.031391039934766704,0.9724497018115481,1.504470862494419,0.769909836873188,1.300812794118117,0.7354939140892398,105.02799999999843,21.96660462369342,12.012000000002445,0.0,0.8056480361390109
4244,II,0,0.9276,1.4780237175829234,1.024458301085093,2.017461720613472,1.1082266563749286,0.16338733911322045,0.03871210813577127,-0.2764618041732442,1.2041199826559248,0.7866636925597597,0.3783979009481378,0.22916970253910104,24.949000000000524,21.591377581868816,13.0,12.00800000000163,0.6865231482725159
