snid,label_name,label_id,sim_z,z_peak_flux,r_mean_flux,peak_color_g_minus_r,i_peak_flux,peak_color_r_minus_i,peak_color_i_minus_z,g_mean_flux,r_peak_flux,z_std_flux,i_amplitude,i_std_flux,time_span,z_time_of_peak,i_time_of_peak,r_time_of_peak,r_std_flux
1186,Ia,1,0.3698,2.3569249150030953,2.1851126522561652,0.8162290640410117,2.451339033708845,0.1380229195415744,-0.21882476573804732,1.9440718534915573,2.3906963159752994,1.4437948706816097,2.0425361367221435,1.5757598622513458,30.97200000000157,17.027000000001863,17.010999999998603,16.031000000002678,1.5247265890553745
1253,II,0,0.5786,1.27118825555852,1.1180132324529244,0.7624302435476709,1.3731948098406659,0.3521131479331425,-0.2459027045323471,0.629517730958418,1.2395112037191276,0.765655635199233,1.3639690449788393,0.9342728550103121,68.86699999999837,12.875,17.862999999997555,11.855999999999767,0.7699208557683224
1292,II,0,0.3501,1.9355451403199544,1.4495617590143524,0.059802592684068956,1.9342787452723815,0.2412691563825629,0.12302670377456638,1.6614870357947886,1.7620933747782856,1.167509571935347,1.6500548398717485,1.2134663676873976,67.05099999999948,0.06199999999807915,0.031000000002677552,2.139999999999418,1.015802947830607
1362,II,0,0.6246,1.0249837066159913,0.9006801889552389,0.08264626169658972,1.1283882460848618,0.3129352845489516,-0.19330387752671097,0.874173575067692,0.9663107980484744,0.5430161026752162,1.0140162292583639,0.6652206446949599,89.93399999999383,24.034999999996217,39.10599999999977,0.01599999999598367,0.39045001711324173
1485,II,0,0.6917,1.411514297588052,1.2625921761618484,-0.1759889384789333,1.346776461574546,-0.294009926803781,0.4184929390779624,1.3796522773080369,1.3792004670240543,0.7267457907325,1.0877814178095424,0.7879771525426954,35.97200000000157,16.031000000002678,16.014999999999418,7.995999999999185,0.7108068866671448
1537,Ib,0,0.3367,1.7800397943321848,1.408936998357303,1.2180922820017956,1.7804541518649624,0.3888977885860887,-0.10739374225287328,1.0773129539720547,1.640400483478734,0.921837431119356,1.351603072419129,1.0050814175496319,52.957000000002154,20.019000000000233,16.042999999997846,16.00800000000163,0.9099082199269414
1558,II,0,0.9951,1.1876989991922415,1.1099340340731887,0.2858765747054234,1.0499576196661957,-0.4685493346548944,0.4374477717157842,0.6508053155854028,1.183496904400817,0.7029661774590937,0.8293037728310249,0.4534840159655343,112.73099999999977,91.77799999999843,70.83599999999569,47.879000000000815,0.7542427377098515
1659,Ia,1,0.6626,1.7056353169183682,1.4542745497439864,1.9694517995071246,1.591785485738918,0.03404234020106595,0.22477533488949653,0.3945079610312659,1.644072599262477,0.6360294588841534,1.1649473726218416,0.7926597361055324,45.9800000000032,8.057999999997264,45.9800000000032,8.010999999998603,0.8765376487818776
1670,II,0,0.7428,1.7822554664542114,1.4681727962847506,-0.12954758974269673,1.768518499698605,0.25718031694523685,0.2446951252006568,0.39232560626007446,1.5372789368601725,0.7684825944980113,1.1981069988734014,0.8690853530106498,90.86000000000058,35.832000000002154,13.917999999997846,0.0,0.5295586730211631
1695,II,0,0.5689,1.678636424910154,1.4795716139420207,0.5502785893315368,1.6994826826232672,-0.05510530083655576,-0.0812408858088725,1.300425088734686,1.8456839554220326,0.9522419436405156,1.5372396493810405,1.0553774660495445,119.87900000000081,31.12100000000646,31.098000000005413,12.88300000000163,1.0910428653714583
1729,Ia,1,1.0077,1.1582699766385796,0.7575755815127139,2.385515104760178,1.3402666260624767,1.209690026661222,-0.23605913803091566,-0.3308356207084697,0.7575755815127139,0.2751438447000538,1.0132586652835167,0.6507915559826563,11.042999999997846,7.015999999995984,1.0119999999951688,6.980999999999767,0.0
1747,Ic,0,0.3572,1.700225595148429,1.4222053709747404,0.34614338433549807,1.7017040975093813,0.3722078595156645,-0.0035176969204998194,1.2674791087241586,1.5518453228444005,0.9844209363818665,1.5560490884003821,1.0446617114944372,68.9059999999954,9.081999999994878,8.031999999999243,7.004000000000815,0.9183824054556207
1854,II,0,0.6452,1.7319104222776487,1.4477142866759014,0.09866691030546638,1.9294993146461439,0.6554566972952627,-0.2498065399517466,1.3379599169638736,1.5665823283493865,1.0638944219650734,2.015946243657566,1.3075983528644972,127.93299999999726,42.92899999999645,59.112999999997555,51.08199999999488,0.9494448826412392
1865,II,0,0.4484,1.8438698494567438,1.5905417556364263,0.15304017240506762,1.867214296582448,0.005669653639554976,0.006577392191007155,1.7323943290439467,1.8874844579604924,0.8473684531081838,1.4695274791870139,0.9421386518564884,116.03499999999622,40.97699999999895,47.00399999999354,9.964999999996508,1.0092236480260375
1870,Ib,0,1.036,1.2176420398217467,0.5605507509623034,-1.214076669836159,1.121112469595512,0.43420370194636715,-0.01362183669786358,0.667398659084275,1.1647214876108196,0.6812335651096585,0.14301480025409527,0.07736790528415659,57.07399999999325,0.0,57.07399999999325,9.964999999996508,0.8108035523958579
1927,II,0,1.0257,0.8403246134486606,0.9054884383773633,-0.775906119572563,1.128984394995695,0.1782459318788523,-0.7364334452648237,1.2191841454707784,1.0091681918357567,0.5684789638320681,0.9566485792052033,0.6595136726747011,38.945000000006985,27.976000000002387,38.945000000006985,13.015000000006694,0.6926099894534785
1936,II,0,1.0993,1.3186142203544706,1.0933048211869567,-0.05531001381420489,1.4394468017923991,0.3807102755022613,-0.44263661403223575,0.19454360331816015,1.304549398437344,0.47003062150309083,1.037705313135537,0.6212486291037994,27.042999999997846,22.83600000000297,13.764999999999418,15.754000000000815,0.5530437391146261
1977,II,0,0.515,1.287377456313569,1.131718238345402,-0.28240416483158665,1.3124928714436583,0.07739609828428125,-0.05833327242144977,1.34773278273645,1.2781654640445717,0.562679940424076,1.1476763242410988,0.7388329136153609,74.03899999999703,20.11699999999837,8.019000000000233,10.254000000000815,0.7512237782399016
1986,II,0,0.5793,1.094753609358151,0.8668663085508184,0.7088229830133568,1.0686680319165711,0.10115352901665527,0.3235388558333501,0.6933943488549843,0.9870789331294477,0.6604230663260566,1.0174507295105362,0.6673026562781361,59.86699999999837,15.0,1.0469999999986612,8.00800000000163,0.495819333910096
2092,II,0,0.4252,1.430470809565418,1.1357582721243145,-0.31445302298580086,1.3769852907101252,0.015074096114336476,0.22000920331936763,1.3160679651444656,1.344455291275047,0.6729668045233465,0.9652017010259121,0.4968854990575817,106.97200000000157,18.05800000000454,18.027000000001863,5.24199999999837,0.660590040366754
2152,IIn,0,0.9238,1.3626308492785384,1.0837745683240392,0.18111707397310492,1.3602258394783968,-0.024636335883856508,0.056257937409184035,1.0486199154435123,1.2951060202326028,0.7266617409315907,1.3498018618715921,0.7495959373114316,86.93300000000454,34.832000000002154,15.93300000000454,7.9060000000026776,0.7177252894752761
2161,II,0,0.6796,1.1225003035611765,0.9545000757953853,-1.0694705892014829,0.9555548508955448,-0.08920006995884477,0.5960937203683889,1.3140502081398433,1.0450145143805365,0.0,1.102522888123654,0.7571057509894991,28.90299999999843,8.070999999996275,8.062999999994645,0.01999999999679858,0.6242610596008937
2166,Ia,1,0.7346,1.440353519277781,1.0406009574468875,1.4868614952536925,1.3679840400528611,0.44827564245403195,0.21681196010590453,0.7125533510412406,1.2290513350034047,1.0336685340365668,1.4816289195075782,1.0156315442885717,69.8949999999968,29.8949999999968,21.86699999999837,21.847999999998137,0.8429315551239536
2180,II,0,0.8696,1.2702110585973996,0.15395474081841917,-2.344497280741608,1.2404085188279872,2.3307907805271237,-0.2414748187093986,0.4496925562570387,0.5189345540222462,0.5952205667976569,0.0,0.0,30.002999999996973,0.023000000001047738,0.0,1.9720000000015716,0.3091805688606555
2204,II,0,0.7915,1.1737858588557037,1.1402333422225228,0.6799219586247507,1.2312611049360296,-0.38354557902603775,-0.059019280793617346,0.4991919503147576,1.3266556522502253,0.6411713142429536,1.1430148002540952,0.6876734715106705,142.85499999999593,51.84700000000157,41.08199999999488,67.06999999999971,0.9176749116270856
2279,Ic,0,0.7626,1.2262365543530076,1.0296942696277758,1.273442233713244,1.2238062078770777,0.21467914276446004,-0.1089588311726876,-0.1261912303134544,1.185363367124884,0.5170155002691608,1.004364371107751,0.6138255503724437,80.03899999999703,30.09700000000157,15.093000000000757,0.0,0.4915363261637351
2351,II,0,0.4399,1.6487544191220251,1.4363749487571407,0.32292105161808576,1.5593258409201183,-0.0407809220936276,0.1995371534070907,1.3581132931144575,1.618039741416275,0.83946247476093,1.0386201619497026,0.7043468148844723,33.97299999999814,14.968999999997322,14.944999999999709,3.9729999999981374,0.8416619002012616
2387,Ia,1,0.5384,1.4957714185604187,1.2951875737065215,1.4203723243461617,1.5519419064255922,0.06357756275980687,0.0710081259689178,0.28669124037905225,1.588714486347554,1.1843483073336614,1.7046651854545292,1.2211082776046451,89.05099999999948,4.121000000006461,7.00800000000163,0.0,1.3196227445417776
2420,IIn,0,0.9887,1.4412625723000363,1.3623894963975898,0.31191667006115525,1.4146382776666897,-0.0830233550334386,0.07704955066598637,1.2973444600333268,1.4662801173152344,0.4180870959995289,0.7326349675391957,0.46447687958225115,55.97300000000541,17.0,0.10900000000401633,0.0,0.5097613740796704
2457,Ic,0,0.3824,2.2163723960802946,1.704794423768338,1.5772340369881512,2.259063523556351,0.7238766665847229,-0.09769035880257197,1.1920288976979918,1.9339181210110559,1.290023095674053,1.8090881313463463,1.2936160952891511,103.93699999999808,21.894000000000233,20.135999999998603,12.984000000004016,0.9938116798173943
2542,Ia,1,0.5415,1.858920043214064,1.453941908964942,1.1392886897088887,1.867665104552404,-0.09611304973035249,-0.01309027858514988,1.3379576735100391,1.9073805578433538,1.2943489804831814,1.860134289662816,1.3537781699815432,115.83600000000297,13.112999999997555,13.082000000002154,11.976999999998952,1.4281203826776692
2551,Ib,0,0.562,1.4567167845222007,0.9843758527015725,0.5741725000378599,1.2344971262844018,0.40139685957214283,0.4097593734077832,0.853936251772276,1.161870840258851,0.8850468081882555,1.0203612826477078,0.6728040055275157,58.90999999999622,14.980999999999767,16.097999999998137,8.023999999997613,0.5859469928077878
2553,II,0,0.3283,2.0652383074671374,1.6273486997586513,-0.011724839187154938,1.8892509399561903,-0.11439372640168785,0.49463336103737177,1.6820537528426684,1.9522589641159123,1.3219140467866477,1.6335694425540919,1.0239294036142768,90.86699999999837,13.92899999999645,21.06999999999971,0.006999999997788109,1.1733478363640422
2566,Ib,0,0.3939,1.4924279976975257,1.197343847682309,1.8006804486000647,1.5573112482608467,0.5342750731117333,-0.2873771589756914,0.5651795139102317,1.401943420169481,0.823374062697763,1.240748878018086,0.8572833201846013,37.995999999999185,20.019000000000233,16.042999999997846,16.00800000000163,0.7435616267547722
2591,II,0,0.4692,1.2431690324845048,0.9282527089393278,0.3870015319558304,1.2596889178651773,0.3504754676029559,0.11316102298218945,0.9026449820890907,1.1271968066500802,0.5676172581012718,1.035749837319661,0.5634447905172654,71.02700000000186,2.1559999999954016,0.0,11.957000000002154,0.573360558691567
2598,Ia,1,0.3513,2.0197404848536022,1.7783296051520288,0.47368248855653516,2.1299545875735375,0.11489860258133106,-0.21739735201310176,1.6777234862499861,2.089413818964276,1.4838730238548299,2.1608885161449742,1.6342277791963182,69.93799999999464,21.93399999999383,21.909999999996217,21.890999999995984,1.6802798637856515
2685,II,0,0.6435,1.1140434259963061,0.9234088142764523,-1.0015305662134393,1.118181952621558,0.16482128427077053,0.20913212067885187,1.2394456410495973,1.0265873316097245,0.5691206940544835,0.9805941557762202,0.6531210953932453,89.15999999999622,42.00800000000163,33.02300000000105,20.218999999997322,0.46558720196689013
2739,Ia,1,0.6215,2.2556932058142336,2.271847290456968,1.2843076734148728,2.3581126275485906,-0.35837233666844015,-0.1998867509013113,1.6795266943223168,2.361231613223644,1.4138566332767974,1.902764143924086,1.5216138697658885,21.99600000000646,21.99600000000646,21.012000000002445,21.004000000000815,1.2327420627207368
2744,II,0,1.0554,1.5369376278182443,1.325005262089191,0.14962131556288086,1.4930061621752675,-0.17083071075263967,0.16011516910000945,0.6712465662707513,1.5344262243644187,0.6495713572828588,1.0737183503461227,0.6093121218800568,157.86699999999837,109.91399999999703,30.94499999999971,49.09399999999732,0.8425564693041558
2879,Ia,1,0.8402,1.7063112819586412,1.405871009419812,3.673266261801303,1.756066110304657,0.6542564462643343,-0.09327960181682976,-0.7660467670793467,1.4197255900959307,0.5575072019056581,0.8998205024270963,0.5849055524244025,13.953000000001339,11.944999999999709,13.953000000001339,0.0,0.15533603746506172
2889,II,0,0.5193,1.5362360682215266,1.3594198717981594,0.7527354348828337,1.6813383786628364,0.34367640581521913,-0.23626389481723425,1.148349919402331,1.503699431249696,0.6716481007922482,1.1395642661758498,0.740059448404569,79.01200000000244,20.152000000001863,23.050999999999476,23.043000000005122,0.6698894782492664
2896,II,0,1.0746,1.3376122308044505,1.2532662103919274,0.8272146255560793,1.335697582532894,-0.10192166379908017,0.07098440914970017,0.4020802743425763,1.342517545856446,0.7969504362752825,1.2114409355786693,0.7774886057582532,96.84700000000157,69.9409999999989,68.9409999999989,22.79699999999866,0.7900221733219875
2974,II,0,0.4831,1.1618251726799744,1.0365627175444074,-0.42007988730272183,1.0321572815876177,-0.1942773787347177,0.3430766591328771,1.2097160660296395,1.1340481896868968,0.4046759819508841,0.6683859166900001,0.36362408860808587,19.059000000001106,18.059000000001106,19.031000000002678,0.012000000002444722,0.5675193209534797
3095,Ia,1,0.7248,1.5502149510392824,1.2728545670496414,-0.21633744803624536,1.61437778693949,0.7315002551947464,-0.12611379573424836,0.11514935917459096,1.361133859620126,0.9827476803362172,1.458939861890326,1.0971259529957254,61.0309999999954,0.04599999999481952,0.014999999999417923,0.0,0.7844292309195116
3134,Ia,1,0.931,1.1342643248099127,0.9611424003500912,0.1623753201431778,1.0636423837410318,0.29769767379893514,0.20250523170801632,0.8144273061135698,1.0630405343092395,0.5676412842649939,0.45024910831936116,0.2810333672477276,21.06699999999546,13.913999999997031,0.0,15.069999999999709,0.8355954600969503
3366,II,0,0.5074,1.383256872790515,1.3780722571360002,0.4779797933723096,1.7748636848835446,0.6638608169164173,-0.7291461916474609,1.1792526665505683,1.5077873592854139,0.32428245529769273,1.355643050220869,1.0135483160014214,67.02700000000186,67.02700000000186,13.929000000003725,0.0,0.7775633689483568
3394,II,0,0.4867,1.0751946842980467,0.8218614701428829,0.35412566645474464,0.9819651231917848,0.054832018216655676,0.29563694538788143,0.8496791743587035,0.9719269281899945,0.7172098802031883,1.111732856611098,0.700661580470283,82.03600000000006,3.0750000000043656,4.105999999999767,11.985000000000582,0.7303368020842236
3475,Ic,0,0.3198,1.9726761320583779,1.5418636489129343,0.700048822489884,1.9783836564856054,0.26926275017498524,-0.02336422042686056,1.4952290967382869,1.8501066153245562,1.1529451526718877,1.6115958679471807,1.2003386249532926,76.90999999999622,18.875,14.948999999993248,14.93399999999383,1.1186989316323412
3522,II,0,0.5907,0.8764679985230039,0.7647718570749267,-0.3129932521988159,0.9621999272931586,0.3709783739291782,-0.395241420389948,0.8713550615158537,0.8487302906836879,0.28812440278064455,0.99056082999402,0.6210716356061898,66.03100000000268,10.300999999999476,6.086000000002969,8.043000000005122,0.40653580927460203
3644,II,0,0.2705,1.7083105343970424,1.5433264081528262,0.2081478961701606,1.7397518268464758,0.17746691858088318,-0.12411791862516078,1.2774591245831182,1.7027385493999538,1.5108735468901013,2.1080573737838537,1.5099043953210012,109.8640000000014,29.90299999999843,29.879000000000815,27.860000000000582,1.4697361808808524
3655,II,0,0.9007,1.7228446057405213,1.364616117169197,1.7240374547451565,1.7163319889454702,-0.13126389371181482,0.19226726625117796,0.9602469147359226,1.718737368483047,0.8279212948773935,1.4955443375464486,0.8332427904040994,119.90199999999459,69.09700000000157,44.00699999999779,50.85899999999674,0.9396001571466084
3746,Ia,1,0.4912,1.8249242974432038,1.2628830945251959,1.6439854916788468,1.8331106660525744,0.22247875886798474,-0.008414394894872468,1.0452897083984538,1.7295965625164906,1.162547332548385,1.7959494989028033,1.2122448017416643,118.87099999999919,13.00800000000163,12.984000000004016,20.0,1.1980647865840102
3754,II,0,1.0153,0.7959185687562861,0.6408485935965403,0.8020620248738528,0.7334722452983587,0.34829987973329324,0.03185730846049156,-0.3287940876072812,0.6408485935965403,0.3396171539153999,0.0,0.0,29.105999999999767,29.105999999999767,11.034999999996217,11.015999999995984,0.0
3776,Ia,1,0.92,2.012191130370767,1.6615517739929215,0.7648217211289163,2.0610839093288593,0.6352083641261929,-0.043436700620210426,0.20818375214236068,1.7483150266776035,1.1142782863954954,1.5986810989071634,1.1251570790737517,53.082000000002154,15.993000000002212,2.0,0.0,0.743935527916119
3801,IIn,0,0.7113,1.409482877820931,1.3255867959570025,-0.04768209402749056,1.4976323239391693,-0.05917582123939372,-0.23354011023757767,1.363581118065927,1.5428738688067178,0.5596236019074182,1.1688509037095542,0.6790704878192629,86.96899999999732,36.84399999999732,7.932999999997264,15.930000000000291,0.7523823820092782
3809,II,0,1.0263,1.1329609094211754,0.9607583887897252,0.8143947731868966,1.0312943990281895,-0.10806989017926613,0.20841167336411376,0.824263242863602,1.0779460419826232,0.6860996104565994,0.9122220565324154,0.545301224068811,132.76900000000023,27.80000000000291,45.80800000000454,28.80000000000291,0.7856694966987884
3931,Ib,0,0.7163,1.9039778038335702,1.3813735361623383,0.5931301574496718,1.7527568290452782,0.6165987210533055,0.3775689483231362,-0.7197070394815249,1.5903258345988853,1.1221491431114958,1.3960248966085933,0.9475155484598269,51.0109999999986,15.144000000000233,4.99199999999837,14.206999999994878,0.8505597159114491
4042,II,0,0.4751,1.5718635029498522,1.5064536951813061,-0.122652397183603,1.5807882528038824,-0.1622264384898989,0.1863460945693648,1.5859930518858998,1.6548334980082586,0.44064761829224597,1.2380461031287955,0.8853420309179928,29.007999999994354,17.034999999996217,0.01599999999598367,0.007999999994353857,0.9266666454833913
4050,Ib,0,0.4919,1.2092543586856614,0.8497305617543561,2.181577908325783,1.173852254644553,0.4629065284893685,0.21686586293136384,-0.41597010490356046,0.9972189512524724,0.7100820638998292,0.9675479762188619,0.6849504855344158,51.862999999997555,15.0,12.984000000004016,14.86699999999837,0.6089627950330453
4052,II,0,0.9493,1.291500404093056,1.187451037396682,0.8538014893118113,1.2529497071383455,-0.4260632651655452,0.2370688801537747,0.9459904052552046,1.345589990057147,0.8045680641649204,1.293141483450931,0.7128564039709155,161.8359999999957,100.01599999999598,41.0309999999954,48.02799999999843,0.9536351353320512
4123,II,0,0.8638,1.881716228525648,1.463793500016842,1.3526714072128407,1.8166193209008,0.1329466160581608,0.20419708770006859,1.1284433760762484,1.745807702052798,0.8043808660183949,1.300812794118117,0.7354939140892398,105.02799999999843,26.015999999995984,12.012000000002445,0.0,0.8056480361390109
4244,II,0,0.9276,1.05020233376037,0.8460841686775493,2.017461720613472,0.9152671497435587,0.16338733911322045,0.3768204653499038,-0.22832550188451822,0.9944639556674756,0.46760810558363336,0.3783979009481378,0.22916970253910104,24.949000000000524,14.0,13.0,12.00800000000163,0.6865231482725159
